Unnamed: 0,fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
1707,1707,public void METHOD_1 ( ) { if ( ( VAR_1 . METHOD_2 ( 0 ) ) == true ) { METHOD_3 ( STRING_1 ) ; } },public void METHOD_1 ( ) { if ( ( VAR_1 . METHOD_2 ( ) ) == true ) { METHOD_3 ( STRING_1 ) ; } },['Delete Literal'],2025,"['Delete VariableRead', 'Delete TypeAccess']",['Literal'],"['VariableRead', 'TypeAccess']",Partial Match,0.0,0.0,0.0,0.0,0,2,1
1708,1708,"private TYPE_1 METHOD_1 ( java.util.List < java.lang.String > start , java.util.List < java.lang.String > end , boolean VAR_1 , TYPE_2 VAR_2 ) { TYPE_3 VAR_3 = new TYPE_3 ( start , end , VAR_1 , VAR_4 , VAR_2 ) ; return VAR_3 ; }","private TYPE_1 METHOD_1 ( java.util.List < java.lang.String > start , java.util.List < java.lang.String > end , boolean VAR_1 ) { TYPE_3 VAR_3 = new TYPE_3 ( start , end , VAR_1 , VAR_4 ) ; return VAR_3 ; }","['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",2026,"['Delete Parameter', 'Delete Parameter']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Parameter']",GPT Missed Nodes,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
1709,1709,"public boolean METHOD_1 ( java.lang.String key , boolean VAR_1 ) { java.lang.Object obj = get ( key ) ; if ( obj == null ) return false ; if ( obj instanceof java.lang.Boolean ) return ( ( java.lang.Boolean ) ( obj ) ) ; return VAR_1 ; }",public boolean METHOD_1 ( java.lang.String key ) { java.lang.Object obj = get ( key ) ; if ( obj == null ) return false ; if ( obj instanceof java.lang.Boolean ) return ( ( java.lang.Boolean ) ( obj ) ) ; return false ; },"['Insert Literal', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",2028,"['Delete LocalVariable', 'Update VariableRead']","['Literal', 'TypeReference', 'Parameter', 'VariableRead']","['LocalVariable', 'VariableRead']",Partial Match,0.2,0.0,0.0,0.0,0,2,4
1710,1710,"public void METHOD_1 ( int VAR_1 ) { METHOD_1 ( true , VAR_1 , true ) ; }","public void METHOD_1 ( int VAR_1 ) { METHOD_1 ( true , VAR_1 ) ; }",['Delete Literal'],2029,['Delete Invocation'],['Literal'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1711,1711,public void METHOD_1 ( int VAR_1 ) { VAR_2 . METHOD_2 ( ( VAR_1 + 1 ) ) ; METHOD_3 ( ) ; },public void METHOD_1 ( int VAR_1 ) { VAR_2 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( ) ; },"['Move VariableRead', 'Delete Literal', 'Delete BinaryOperator']",2030,['Delete UnaryOperator'],"['VariableRead', 'Literal', 'BinaryOperator']",['UnaryOperator'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
1712,1712,"private static long METHOD_1 ( long VAR_1 , long VAR_2 , int VAR_3 , int method , int VAR_4 , long VAR_5 ) { return 0 ; }","private static native long METHOD_1 ( long VAR_1 , long VAR_2 , int VAR_3 , int method , int VAR_4 , long VAR_5 ) ;","['Insert Wra', 'Delete Literal', 'Delete Return']",2031,"['Insert Wra', 'Delete Invocation']","['Wra', 'Literal', 'Return']","['Wra', 'Invocation']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1713,1713,"public void execute ( final TYPE_1 VAR_1 ) { execute ( false , VAR_1 ) ; }","public void execute ( final TYPE_1 VAR_1 ) { execute ( true , VAR_1 ) ; }",['Update Literal'],2033,['Update Invocation'],['Literal'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1714,1714,"public void METHOD_1 ( ) throws java.lang.Exception { METHOD_2 ( STRING_1 , STRING_2 , STRING_3 , STRING_4 , STRING_5 , STRING_6 , STRING_7 , STRING_8 ) ; }","public void METHOD_1 ( ) throws java.lang.Exception { METHOD_2 ( STRING_1 , STRING_2 , STRING_3 , STRING_4 , STRING_5 , STRING_6 , STRING_8 ) ; }",['Delete TypeAccess'],2035,['Delete Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1715,1715,"public static void METHOD_1 ( java.util.Date time ) { if ( time != null ) { TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( VAR_1 , VAR_2 . getTime ( ) ) . METHOD_5 ( ) ; } }","public static void METHOD_1 ( java.util.Date time ) { if ( time != null ) { TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( VAR_1 , VAR_2 . getTime ( ) ) . commit ( ) ; } }",['Update Invocation'],2036,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1716,1716,"java.util.List < TYPE_1 > update ( android.content.Context context , TYPE_2 VAR_1 ) ;",java.util.List < TYPE_1 > update ( TYPE_2 VAR_1 ) ;,"['Delete TypeReference', 'Delete Parameter']",2037,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1717,1717,public boolean METHOD_1 ( ) { return ( METHOD_2 ( ) . VAR_1 ) >= ( METHOD_2 ( ) . METHOD_3 ( 0 ) ) ; },public boolean METHOD_1 ( ) { return ( METHOD_2 ( ) . VAR_1 ) > ( METHOD_2 ( ) . METHOD_3 ( 0 ) ) ; },['Update BinaryOperator'],2038,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1718,1718,"private static void METHOD_1 ( TYPE_1 query , java.util.Map < java.lang.Object , TYPE_2 > VAR_1 , TYPE_3 VAR_2 , boolean VAR_3 ) throws java.io.IOException { TYPE_4 . METHOD_2 ( query . METHOD_3 ( VAR_2 ) , VAR_1 , VAR_2 , VAR_3 ) ; }","private static void METHOD_1 ( TYPE_1 query , java.util.Map < java.lang.Object , TYPE_2 > VAR_1 , TYPE_3 VAR_2 , boolean VAR_3 ) throws java.io.IOException { TYPE_4 . METHOD_2 ( TYPE_4 . METHOD_3 ( query , VAR_2 ) , VAR_1 , VAR_2 , VAR_3 ) ; }",['Insert TypeAccess'],2039,"['Insert TypeAccess', 'Insert Invocation', 'Move VariableRead']",['TypeAccess'],"['TypeAccess', 'Invocation', 'VariableRead']",GPT Hallucinated Nodes,0.3333333333333333,0.3333333333333333,1.0,0.5,1,2,0
1719,1719,protected void METHOD_1 ( ) { java.lang.System.out.println ( STRING_1 ) ; },public void METHOD_1 ( ) { java.lang.System.out.println ( STRING_1 ) ; },['Update Wra'],2040,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1720,1720,public double METHOD_1 ( ) { double VAR_1 = this . METHOD_2 ( 1 ) ; if ( ( VAR_1 < 0 ) && ( VAR_1 >= ( - FLOAT_1 ) ) ) { return 0 ; } return VAR_1 ; },public double METHOD_1 ( ) { double VAR_1 = this . METHOD_2 ( 1 ) ; if ( ( VAR_1 < 0 ) && ( VAR_1 > ( - FLOAT_1 ) ) ) { return 0 ; } return VAR_1 ; },['Update BinaryOperator'],2041,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1721,1721,"public void METHOD_1 ( java.lang.String message ) { final java.lang.String VAR_1 = message ; VAR_2 . METHOD_2 ( new TYPE_1 ( ) { public void METHOD_3 ( ) { TYPE_2 . METHOD_4 ( VAR_3 this , VAR_1 , VAR_4 ) . show ( ) ; } } ) ; }","private void METHOD_1 ( java.lang.String message ) { final java.lang.String VAR_1 = message ; VAR_2 . METHOD_2 ( new TYPE_1 ( ) { public void METHOD_3 ( ) { TYPE_2 . METHOD_4 ( VAR_3 this , VAR_1 , VAR_4 ) . show ( ) ; } } ) ; }",['Update Wra'],2042,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1722,1722,"public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_2 , ( ( VAR_3 . getId ( ) ) + STRING_1 ) , VAR_4 . METHOD_3 ( VAR_1 ) ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_2 , ( ( VAR_3 . getName ( ) ) + STRING_1 ) , VAR_4 . METHOD_3 ( VAR_1 ) ) ; }",['Update Invocation'],2044,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1723,1723,"private void METHOD_1 ( java.lang.String words , int VAR_1 ) { VAR_2 . METHOD_1 ( words , VAR_1 , null ) ; }","private void METHOD_1 ( java.lang.String words , int VAR_1 ) { VAR_2 . METHOD_1 ( words , VAR_1 , null , null ) ; }",['Insert Literal'],2045,['Insert VariableRead'],['Literal'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1724,1724,public void METHOD_1 ( ) { VAR_1 = VAR_2 . list ( VAR_3 . METHOD_2 ( ) ) ; },private void METHOD_1 ( ) { VAR_1 = VAR_2 . list ( VAR_3 . METHOD_2 ( ) ) ; },['Update Wra'],2047,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1725,1725,"private void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = METHOD_2 ( VAR_1 , VAR_3 , VAR_4 , new java.lang.String [ ] { ""true"" , ""false"" } , 0 ) ; }","private void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = METHOD_2 ( VAR_1 , VAR_3 , VAR_4 , new java.lang.String [ ] { ""true"" , ""true"" } , 0 ) ; }",['Update Literal'],2048,['Update VariableRead'],['Literal'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1726,1726,private void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_2 : VAR_1 . METHOD_2 ( ) ) { VAR_2 . METHOD_3 ( ) ; VAR_2 . METHOD_4 ( ) ; } },private void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_2 : VAR_1 . METHOD_2 ( ) ) { VAR_2 . METHOD_3 ( ) ; } },"['Delete VariableRead', 'Delete Invocation']",2049,['Delete Invocation'],"['VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1727,1727,"public int METHOD_1 ( TYPE_1 t , int id ) { VAR_1 . add ( id , t ) ; return id ; }","public int METHOD_1 ( TYPE_1 t , int id ) { VAR_1 . add ( t ) ; return VAR_1 . size ( ) ; }","['Insert Invocation', 'Insert TypeAccess', 'Delete VariableRead', 'Delete VariableRead']",2050,"['Update Invocation', 'Update Invocation']","['Invocation', 'TypeAccess', 'VariableRead', 'VariableRead']","['Invocation', 'Invocation']",GPT Missed Nodes,0.3333333333333333,0.0,0.0,0.0,0,2,4
1728,1728,"public static boolean METHOD_1 ( int VAR_1 , TYPE_1 error ) { return TYPE_2 . METHOD_2 ( ) . METHOD_3 ( VAR_1 , error ) ; }",public static boolean METHOD_1 ( TYPE_1 error ) { return TYPE_2 . METHOD_2 ( ) . METHOD_3 ( error ) ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",2051,"['Delete LocalVariable', 'Delete TypeReference']","['TypeReference', 'Parameter', 'VariableRead']","['LocalVariable', 'TypeReference']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1729,1729,"public TYPE_1 METHOD_1 ( double VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_3 . METHOD_3 ( VAR_2 . METHOD_4 ( ) , VAR_2 . METHOD_5 ( ) , VAR_1 ) ; VAR_4 = false ; METHOD_6 ( ) ; return this ; }","public TYPE_1 METHOD_1 ( double VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_3 . METHOD_3 ( VAR_2 . METHOD_4 ( false ) , VAR_2 . METHOD_5 ( false ) , VAR_1 ) ; VAR_4 = false ; METHOD_6 ( ) ; return this ; }","['Insert Literal', 'Insert Literal']",2053,['Insert Invocation'],"['Literal', 'Literal']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
1730,1730,protected boolean METHOD_1 ( ) { return ( VAR_1 . METHOD_2 ( ) ) <= ( VAR_2 ) ; },protected boolean METHOD_1 ( ) { return ( VAR_1 . METHOD_2 ( ) ) >= ( VAR_2 ) ; },['Update BinaryOperator'],2054,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1731,1731,protected TYPE_1 METHOD_1 ( ) throws java.io.IOException { return VAR_1 . METHOD_2 ( ) ; },private TYPE_1 METHOD_1 ( ) throws java.io.IOException { return VAR_1 . METHOD_2 ( ) ; },['Update Wra'],2056,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1732,1732,private void METHOD_1 ( int VAR_1 ) { VAR_2 . METHOD_2 ( ( VAR_1 == 0 ? VAR_3 : VAR_4 ) ) ; },private void METHOD_1 ( int value ) { VAR_2 . METHOD_2 ( ( value == 0 ? VAR_3 : VAR_4 ) ) ; },"['Update Parameter', 'Update VariableRead']",2057,"['Update LocalVariable', 'Update VariableRead']","['Parameter', 'VariableRead']","['LocalVariable', 'VariableRead']",Partial Match,0.3333333333333333,0.5,0.5,0.5,1,1,1
1733,1733,"private void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { METHOD_1 ( VAR_1 , VAR_2 , null , 1 , 0 ) ; }","private void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { METHOD_1 ( VAR_1 , VAR_2 , null , 0 , 0 ) ; }",['Update Literal'],2058,['Update VariableRead'],['Literal'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1734,1734,private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) <= ( VAR_3 ) ) { METHOD_2 ( VAR_1 ) ; } ( VAR_2 ) ++ ; },private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) < ( VAR_3 ) ) { METHOD_2 ( VAR_1 ) ; } ( VAR_2 ) ++ ; },['Update BinaryOperator'],2059,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1735,1735,public java.lang.String METHOD_1 ( ) { TYPE_1 t = getClass ( ) . METHOD_2 ( VAR_1 class ) ; return t == null ? getClass ( ) . METHOD_3 ( ) : VAR_2 . name ( ) ; },public java.lang.String METHOD_1 ( ) { TYPE_1 t = getClass ( ) . METHOD_2 ( VAR_1 class ) ; return t == null ? getClass ( ) . getName ( ) : VAR_2 . name ( ) ; },['Update Invocation'],2062,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1736,1736,public final boolean METHOD_1 ( java.lang.String name ) { return ( ( context ) != null ) && ( context . METHOD_2 ( name ) ) ; },protected final boolean METHOD_1 ( java.lang.String name ) { return ( ( context ) != null ) && ( context . METHOD_2 ( name ) ) ; },['Update Wra'],2064,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1737,1737,"public void METHOD_1 ( ) throws TYPE_1 { org.testng.Assert.assertEquals ( METHOD_2 ( VAR_1 , 1 , 1 ) , 0 ) ; }","public void METHOD_1 ( ) throws TYPE_1 { assertEquals ( METHOD_2 ( VAR_1 , 1 , 1 ) , 0 ) ; }",['Delete FieldRead'],2065,['Delete TypeAccess'],['FieldRead'],['TypeAccess'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1738,1738,"public static TYPE_1 METHOD_1 ( final int min , final int VAR_1 ) { return TYPE_2 . METHOD_2 ( new TYPE_3 ( min , VAR_1 ) ) . msg ( ( ( ( ( STRING_1 + min ) + STRING_2 ) + VAR_1 ) + STRING_3 ) ) ; }","public static TYPE_1 METHOD_1 ( final int min , final int VAR_1 ) { return TYPE_2 . METHOD_2 ( new TYPE_3 ( VAR_1 , VAR_1 ) ) . msg ( ( ( ( ( STRING_1 + min ) + STRING_2 ) + VAR_1 ) + STRING_3 ) ) ; }",['Update VariableRead'],2066,['Update VariableRead'],['VariableRead'],['VariableRead'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1739,1739,"public static java.lang.String METHOD_1 ( java.lang.String path , java.lang.String VAR_1 ) throws java.io.IOException { return TYPE_1 . METHOD_1 ( new java.io.File ( path ) , VAR_1 ) ; }","public static java.lang.String METHOD_1 ( java.lang.String path , java.lang.String VAR_1 ) throws java.io.IOException { return TYPE_1 . METHOD_1 ( new java.io.File ( path ) ) ; }",['Delete VariableRead'],2067,['Delete VariableRead'],['VariableRead'],['VariableRead'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1740,1740,"protected void METHOD_1 ( ) throws TYPE_1 { TYPE_2 . METHOD_2 ( TYPE_3 . METHOD_3 ( ) ) ; TYPE_4 . METHOD_4 ( TYPE_3 . METHOD_3 ( ) , null ) . METHOD_5 ( ) ; }","protected void METHOD_1 ( ) throws TYPE_1 { TYPE_2 . METHOD_2 ( TYPE_3 . METHOD_3 ( ) ) ; TYPE_4 . METHOD_4 ( TYPE_3 . METHOD_3 ( ) , null , false ) . METHOD_5 ( ) ; }",['Insert Literal'],2068,['Insert LocalVariable'],['Literal'],['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1741,1741,"public void METHOD_1 ( ) { p . METHOD_2 ( ) . METHOD_3 ( p , STRING_1 ) ; }",public void METHOD_1 ( ) { p . METHOD_2 ( ) . METHOD_3 ( STRING_1 ) ; },['Delete FieldRead'],2069,['Delete Parameter'],['FieldRead'],['Parameter'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1742,1742,public TYPE_1 METHOD_1 ( TYPE_2 TYPE_3 ) { if ( TYPE_3 == null ) return null ; return VAR_1 . METHOD_1 ( METHOD_2 ( ) ) ; },public TYPE_1 METHOD_1 ( TYPE_2 TYPE_3 ) { return VAR_1 . METHOD_1 ( METHOD_2 ( ) ) ; },"['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",2071,['Delete Return'],"['VariableRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']",['Return'],GPT Missed Nodes,0.16666666666666666,1.0,0.14285714285714285,0.25,1,0,6
1743,1743,public static void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . update ( VAR_1 ) ; },public static java.lang.Integer METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . update ( VAR_1 ) ; return 1 ; },"['Update TypeReference', 'Insert Return', 'Insert Literal']",2072,"['Update TypeReference', 'Insert TypeReference', 'Insert LocalVariable']","['TypeReference', 'Return', 'Literal']","['TypeReference', 'TypeReference', 'LocalVariable']",Partial Match,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2
1744,1744,"public void METHOD_1 ( TYPE_1 error , java.lang.String VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; METHOD_3 ( getString ( VAR_4 ) ) ; VAR_5 . setEnabled ( true ) ; }","public void METHOD_1 ( TYPE_1 error , java.lang.String VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; METHOD_3 ( getString ( VAR_4 ) ) ; }","['Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",2073,['Delete Invocation'],"['TypeAccess', 'Literal', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
1745,1745,public TYPE_1 < TYPE_2 < java.lang.String > > METHOD_1 ( java.lang.String VAR_1 ) { return METHOD_2 ( ) . METHOD_1 ( VAR_1 ) ; },"public TYPE_1 < TYPE_2 < java.lang.String > > METHOD_1 ( java.lang.String VAR_1 ) { return METHOD_2 ( ) . METHOD_1 ( VAR_1 , null ) ; }",['Insert Literal'],2074,['Insert LocalVariable'],['Literal'],['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1746,1746,"public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = TYPE_1 . METHOD_2 ( VAR_1 , TYPE_1 . METHOD_3 ( ) ) ; }",public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Move VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",2075,"['Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess']","['VariableRead', 'TypeAccess', 'TypeAccess', 'Invocation', 'Invocation']","['Invocation', 'TypeAccess', 'Invocation', 'TypeAccess']",GPT Missed Nodes,0.6666666666666666,1.0,0.8,0.888888888888889,4,0,1
1747,1747,public void METHOD_1 ( ) { METHOD_2 ( ) ; METHOD_3 ( ) ; new TYPE_1 ( ) . METHOD_4 ( ) ; info ( STRING_1 ) ; },public void METHOD_1 ( ) { METHOD_2 ( ) ; METHOD_3 ( ) ; new TYPE_1 ( ) . METHOD_4 ( this ) ; info ( STRING_1 ) ; },['Insert ThisAccess'],2076,['Insert Parameter'],['ThisAccess'],['Parameter'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1748,1748,"public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 out ) { if ( ! ( VAR_2 . isEmpty ( ) ) ) { out.write ( VAR_1 ) ; } out.write ( id ) ; super . METHOD_1 ( STRING_1 , out ) ; }","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 out ) { if ( ! ( VAR_2 . isEmpty ( ) ) ) { out.write ( VAR_1 ) ; } out.write ( id ) ; super . METHOD_1 ( VAR_1 , out ) ; }","['Insert VariableRead', 'Delete TypeAccess']",2077,['Update VariableRead'],"['VariableRead', 'TypeAccess']",['VariableRead'],GPT Missed Nodes,0.5,0.0,0.0,0.0,0,1,2
1749,1749,"public static TYPE_1 METHOD_1 ( TYPE_2 t , byte [ ] b ) { return null ; }","public static TYPE_1 METHOD_1 ( TYPE_2 t , byte [ ] b ) { return t . METHOD_1 ( b ) ; }","['Insert Invocation', 'Insert VariableRead', 'Insert VariableRead', 'Delete Literal']",2078,['Update Invocation'],"['Invocation', 'VariableRead', 'VariableRead', 'Literal']",['Invocation'],GPT Missed Nodes,0.3333333333333333,0.0,0.0,0.0,0,1,4
1750,1750,"public void METHOD_1 ( TYPE_1 VAR_1 ) throws java.lang.Exception { METHOD_2 ( ) . METHOD_3 ( VAR_1 ) ; VAR_1 = new TYPE_1 ( VAR_1 ) ; VAR_1 . METHOD_4 ( ) ; METHOD_5 ( VAR_1 , VAR_1 . METHOD_6 ( ) ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) throws java.lang.Exception { METHOD_2 ( ) . METHOD_3 ( VAR_1 ) ; VAR_1 = new TYPE_1 ( VAR_1 ) ; VAR_1 . METHOD_4 ( ) ; METHOD_5 ( VAR_1 ) ; },"['Delete VariableRead', 'Delete Invocation']",2079,['Delete Invocation'],"['VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1751,1751,"public static TYPE_1 METHOD_1 ( int id , int VAR_1 , boolean VAR_2 ) { if ( VAR_3 ) throw new TYPE_2 ( STRING_1 ) ; return new TYPE_1 ( id , false , VAR_1 , VAR_2 ) ; }","public static TYPE_1 METHOD_1 ( int id , int VAR_1 , boolean VAR_2 ) { if ( VAR_3 ) throw new TYPE_2 ( STRING_1 ) ; return new TYPE_1 ( id , false , null , VAR_1 , VAR_2 ) ; }","['Update ConstructorCall', 'Insert Literal']",2080,['Insert VariableRead'],"['ConstructorCall', 'Literal']",['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
1752,1752,public void METHOD_1 ( ) { for ( java.lang.String VAR_1 : VAR_2 ) { java.lang.System.out.println ( VAR_1 ) ; } },private void METHOD_1 ( ) { for ( java.lang.String VAR_1 : VAR_2 ) { java.lang.System.out.println ( VAR_1 ) ; } },['Update Wra'],2082,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1753,1753,"public void METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 ) { VAR_2 = VAR_3 . first ( ) . file ( ) . METHOD_2 ( ) . replace ( CHAR_1 , CHAR_2 ) ; METHOD_3 ( false ) ; }","public void METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 ) { VAR_2 = VAR_3 . first ( ) . file ( ) . METHOD_2 ( ) . replace ( CHAR_1 , CHAR_2 ) ; METHOD_3 ( ) ; }",['Delete Literal'],2083,['Delete VariableRead'],['Literal'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1754,1754,"public TYPE_1 handle ( TYPE_2 VAR_1 , TYPE_3 response ) { java.util.Map < java.lang.String , java.lang.Object > VAR_2 = TYPE_4 . METHOD_1 ( STRING_1 , STRING_2 , STRING_3 , STRING_4 ) ; return new TYPE_1 ( VAR_2 , STRING_5 ) ; }","public TYPE_1 handle ( TYPE_2 VAR_1 , TYPE_3 response ) { java.util.Map < java.lang.String , java.lang.Object > VAR_2 = TYPE_4 . METHOD_1 ( STRING_1 , STRING_2 ) ; return new TYPE_1 ( VAR_2 , STRING_5 ) ; }","['Delete TypeAccess', 'Delete TypeAccess']",2084,['Delete Invocation'],"['TypeAccess', 'TypeAccess']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
1755,1755,public void METHOD_1 ( android.view.View view ) { if ( ( context ) instanceof TYPE_1 ) { ( ( TYPE_1 ) ( context ) ) . METHOD_2 ( string ) ; } },public void METHOD_1 ( android.view.View view ) { if ( ( context ) instanceof TYPE_1 ) { ( ( TYPE_1 ) ( context ) ) . METHOD_2 ( string ) ; } else { } },['Insert Block'],2085,['Insert If'],['Block'],['If'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1756,1756,"public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( this ) ; VAR_1 . METHOD_3 ( VAR_2 , VAR_3 ) ; }","public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( VAR_2 , VAR_3 , this ) ; }","['Update Invocation', 'Move Invocation', 'Insert Invocation', 'Move TypeAccess', 'Move TypeAccess', 'Move TypeAccess', 'Move TypeAccess', 'Delete Invocation']",2086,"['Delete VariableRead', 'Insert VariableRead']","['Invocation', 'Invocation', 'Invocation', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']","['VariableRead', 'VariableRead']",Partial Match,0.0,0.0,0.0,0.0,0,2,8
1757,1757,"public synchronized void METHOD_1 ( TYPE_1 VAR_1 , double VAR_2 ) { METHOD_2 ( VAR_1 ) ; METHOD_3 ( VAR_1 , VAR_2 ) ; METHOD_4 ( VAR_1 ) ; }","public synchronized void METHOD_1 ( TYPE_1 VAR_1 , double VAR_2 ) { METHOD_2 ( VAR_1 ) ; METHOD_3 ( VAR_1 , VAR_2 ) ; METHOD_4 ( VAR_1 , VAR_2 ) ; }",['Insert VariableRead'],2087,['Update Invocation'],['VariableRead'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
